formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
(F(a)) & ((b) R (!(a))),no.spot_DPA,ok,0,0.0144838,4,7,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 1 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1] 1 [!0&1] 2 [0] 3 State: 2 [0] 0 [!0] 2 State: 3 [t] 3 --END--"
(F(a)) & ((b) R (!(a))),yes.spot,ok,0,0.0127579,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
(F(a)) & ((b) R (!(a))),yes.spot_DPA,ok,0,0.0121767,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
(F(a)) & ((b) R (!(a))),yes.seminator#spot,ok,0,0.0198505,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
(F(a)) & ((b) R (!(a))),no.seminator#spot,ok,0,0.019805,4,7,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {0} [0] 1 {0} [!0&1] 2 {0} State: 1 [t] 1 {0} State: 2 [!0] 2 {0} [0] 3 State: 3 [t] 3 --END--"
(F(a)) & ((b) R (!(a))),yes.seminator#pldi,ok,0,0.0190389,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
(F(a)) & ((b) R (!(a))),no.seminator#pldi,ok,0,0.0166125,4,7,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 {0} [!0&!1] 0 [0] 1 [!0&1] 2 State: 1 {0} [t] 1 State: 2 {0} [!0] 2 [0] 3 State: 3 [t] 3 --END--"
(F(a)) & ((b) R (!(a))),yes.seminator#best,ok,0,0.0212768,3,5,10,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
(F(a)) & ((b) R (!(a))),no.seminator#best,ok,0,0.0261017,4,7,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {0} [0] 1 {0} [!0&1] 2 {0} State: 1 [t] 1 {0} State: 2 [!0] 2 {0} [0] 3 State: 3 [t] 3 --END--"
F((a) & (F(b))),no.goal#pit,ok,0,2.21653,4,9,16,1,4,0,0,1,"HOA: v1 name: """" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 ""s0:0"" [0&1] 3 [!0] 1 [0&!1] 2 State: 1 ""s3:0"" {0} [0&1] 3 [!0] 1 [0&!1] 2 State: 2 ""s2:0"" {0} [1] 3 [!1] 2 State: 3 ""s1:0"" [t] 3 --END--"
F((a) & (F(b))),yes.goal#pit,ok,0,2.34539,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.goal#fri,ok,0,2.88281,6,18,36,1,6,3,1,1,"HOA: v1 name: """" States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete --BODY-- State: 0 ""(({s1},-1))"" [0&1] 3 [0&1] 5 [!0] 0 [!0] 1 [0&!1] 2 [0&!1] 4 State: 1 ""(({s1},0))"" {0} [0&1] 3 [!0] 1 [0&!1] 2 State: 2 ""(({s0},0))"" {0} [1] 3 [!1] 2 State: 3 ""(({s2},2))"" [t] 3 State: 4 ""(({s0},-1))"" [1] 3 [1] 5 [!1] 2 [!1] 4 State: 5 ""(({s2},-1))"" [t] 3 [t] 5 --END--"
F((a) & (F(b))),yes.goal#fri,ok,0,4.14575,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.roll,ok,0,0.784035,7,32,32,1,5,4,1,0,"HOA: v1 States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [!0&!1] 0 [!0&!1] 1 [!0&!1] 2 [0&!1] 3 [!0&1] 0 [!0&1] 1 [!0&1] 2 [0&1] 4 State: 1 [!0&!1] 1 [!0&!1] 2 [!0&1] 1 [!0&1] 2 State: 2 {0} [!0&!1] 1 [!0&1] 1 State: 3 [!0&!1] 3 [!0&!1] 5 [!0&!1] 6 [0&!1] 3 [0&!1] 5 [0&!1] 6 [!0&1] 4 [0&1] 4 State: 4 [!0&!1] 4 [0&!1] 4 [!0&1] 4 [0&1] 4 State: 5 [!0&!1] 5 [!0&!1] 6 [0&!1] 5 [0&!1] 6 State: 6 {0} [!0&!1] 5 [0&!1] 5 --END--"
F((a) & (F(b))),yes.roll,ok,0,0.666793,5,9,17,1,3,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [!0] 2 [0&!1] 3 State: 1 [!0] 1 [!0] 2 {0} State: 2 [!0] 1 State: 3 [!1] 3 [!1] 4 {0} State: 4 [!1] 3 --END--"
F((a) & (F(b))),no.spot,ok,0,0.0151194,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.spot_DPA,ok,0,0.0139474,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 1 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant weak --BODY-- State: 0 [!1] 0 [1] 2 State: 1 [0&!1] 0 [!0] 1 [0&1] 2 State: 2 {0} [t] 2 --END--"
F((a) & (F(b))),yes.spot,ok,0,0.0126033,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),yes.spot_DPA,ok,0,0.0125294,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),yes.seminator#spot,ok,0,0.01496,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.seminator#spot,ok,0,0.0153959,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1] 1 {0} [0&1] 2 State: 1 [!1] 1 {0} [1] 2 State: 2 [t] 2 --END--"
F((a) & (F(b))),yes.seminator#pldi,ok,0,0.0163226,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.seminator#pldi,ok,0,0.0177356,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 {0} [!0] 0 [0&!1] 1 [0&1] 2 State: 1 {0} [!1] 1 [1] 2 State: 2 [t] 2 --END--"
F((a) & (F(b))),yes.seminator#best,ok,0,0.0188406,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!1] 0 [!0] 1 --END--"
F((a) & (F(b))),no.seminator#best,ok,0,0.0206212,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1] 1 {0} [0&1] 2 State: 1 [!1] 1 {0} [1] 2 State: 2 [t] 2 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),no.goal#pit,ok,0,2.33366,5,14,40,1,4,0,0,1,"HOA: v1 name: """" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 ""s0:0"" [1] 4 [0&!1&2] 2 [0&!1&!2] 1 [!0&!1] 4 State: 1 ""s3:0"" {0} [1] 4 [!1&!2] 1 [!1&2] 2 State: 2 ""s2:0"" {0} [1] 3 [!1] 2 State: 3 ""s4:0"" [t] 3 State: 4 ""s1:0"" {0} [1] 4 [0&!1&2] 2 [0&!1&!2] 1 [!0&!1] 4 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),yes.goal#pit,ok,0,2.47639,3,7,20,1,2,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [!1&2] 0 [!1&!2] 1 [1] 2 State: 2 {0} [0&!1&2] 0 [0&!1&!2] 1 [!0 | 1] 2 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),no.goal#fri,ok,0,3.60458,8,30,96,1,6,4,1,1,"HOA: v1 name: """" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete --BODY-- State: 0 ""(({s1},-1))"" [1] 0 [1] 4 [0&!1&2] 2 [0&!1&2] 6 [0&!1&!2] 1 [0&!1&!2] 5 [!0&!1] 0 [!0&!1] 4 State: 1 ""(({s0},0))"" {0} [1] 4 [!1&!2] 1 [!1&2] 2 State: 2 ""(({s3},0))"" {0} [1] 3 [!1] 2 State: 3 ""(({s2},2))"" [t] 3 State: 4 ""(({s1},0))"" {0} [1] 4 [0&!1&2] 2 [0&!1&!2] 1 [!0&!1] 4 State: 5 ""(({s0},-1))"" [1] 0 [1] 4 [!1&!2] 1 [!1&!2] 5 [!1&2] 2 [!1&2] 6 State: 6 ""(({s3},-1))"" [1] 3 [1] 7 [!1] 2 [!1] 6 State: 7 ""(({s2},-1))"" [t] 3 [t] 7 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),yes.goal#fri,ok,0,3.93354,3,7,20,1,2,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic weak --BODY-- State: 0 {0} [!0 | 1] 0 [0&!1&!2] 1 [0&!1&2] 2 State: 1 {0} [1] 0 [!1&!2] 1 [!1&2] 2 State: 2 {0} [!1] 2 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),no.roll,ok,0,0.712493,12,125,125,1,6,8,1,0,"HOA: v1 States: 12 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [!0&!1&!2] 0 [!0&!1&!2] 1 [!0&!1&!2] 2 [0&!1&!2] 4 [0&!1&!2] 5 [!0&1&!2] 0 [!0&1&!2] 1 [!0&1&!2] 2 [0&1&!2] 0 [0&1&!2] 1 [0&1&!2] 2 [!0&1&2] 0 [!0&1&2] 1 [!0&1&2] 2 [0&1&2] 0 [0&1&2] 1 [0&1&2] 2 [!0&!1&2] 0 [!0&!1&2] 1 [!0&!1&2] 2 [0&!1&2] 3 State: 1 [!0&!1&!2] 1 [!0&!1&!2] 2 [0&!1&!2] 5 [!0&1&!2] 1 [!0&1&!2] 2 [0&1&!2] 1 [0&1&!2] 2 [!0&1&2] 1 [!0&1&2] 2 [0&1&2] 1 [0&1&2] 2 [!0&!1&2] 1 [!0&!1&2] 2 State: 2 {0} [!0&!1&!2] 1 [0&!1&!2] 5 [!0&1&!2] 1 [0&1&!2] 1 [!0&1&2] 1 [0&1&2] 1 [!0&!1&2] 1 State: 3 [!0&!1&!2] 3 [!0&!1&!2] 6 [!0&!1&!2] 7 [0&!1&!2] 3 [0&!1&!2] 6 [0&!1&!2] 7 [!0&1&!2] 8 [0&1&!2] 8 [!0&1&2] 8 [0&1&2] 8 [!0&!1&2] 3 [!0&!1&2] 6 [!0&!1&2] 7 [0&!1&2] 3 [0&!1&2] 6 [0&!1&2] 7 State: 4 [!0&!1&!2] 4 [!0&!1&!2] 9 [!0&!1&!2] 11 [0&!1&!2] 4 [0&!1&!2] 9 [0&!1&!2] 11 [!0&1&!2] 0 [!0&1&!2] 10 [0&1&!2] 0 [0&1&!2] 10 [!0&1&2] 0 [!0&1&2] 10 [0&1&2] 0 [0&1&2] 10 [!0&!1&2] 3 [0&!1&2] 3 State: 5 [!0&!1&!2] 5 [0&!1&!2] 5 [!0&1&!2] 1 [!0&1&!2] 2 [0&1&!2] 1 [0&1&!2] 2 [!0&1&2] 1 [!0&1&2] 2 [0&1&2] 1 [0&1&2] 2 State: 6 [!0&!1&!2] 6 [!0&!1&!2] 7 [0&!1&!2] 6 [0&!1&!2] 7 [!0&!1&2] 6 [!0&!1&2] 7 [0&!1&2] 6 [0&!1&2] 7 State: 7 {0} [!0&!1&!2] 6 [0&!1&!2] 6 [!0&!1&2] 6 [0&!1&2] 6 State: 8 [!0&!1&!2] 8 [0&!1&!2] 8 [!0&1&!2] 8 [0&1&!2] 8 [!0&1&2] 8 [0&1&2] 8 [!0&!1&2] 8 [0&!1&2] 8 State: 9 [!0&!1&!2] 9 [!0&!1&!2] 11 [0&!1&!2] 9 [0&!1&!2] 11 [!0&1&!2] 10 [0&1&!2] 10 [!0&1&2] 10 [0&1&2] 10 State: 10 [!0&!1&!2] 10 [0&!1&!2] 9 [0&!1&!2] 11 [!0&1&!2] 10 [0&1&!2] 10 [!0&1&2] 10 [0&1&2] 10 [!0&!1&2] 10 State: 11 {0} [!0&!1&!2] 9 [0&!1&!2] 9 [!0&1&!2] 10 [0&1&!2] 10 [!0&1&2] 10 [0&1&2] 10 --END--"
