formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (F(b))),no.owl#s,ok,0,0.00185549,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0&1] 1 {0} [0&!1] 2 State: 1 [t] 1 {0} State: 2 [1] 1 {0} [!1] 2 --END--"
F((a) & (F(b))),yes.owl#a,ok,0,0.0102073,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 2 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [0&1] 0 [0&!1] 1 [!0] 2 --END--"
F((a) & (F(b))),no.owl#a,ok,0,0.00534652,3,6,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0&1] 2 {0} [0&!1] 1 State: 1 [1] 2 {0} [!1] 1 State: 2 [t] 2 {0} --END--"
F((a) & (F(b)) & ((c) R (!(b)))),yes.ltl2tgba#det,ok,0,0.0132664,4,9,32,1,3,0,0,1,"HOA: v1 name: ""sDBA for F(a & Fb & (c R !b))"" States: 4 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!1&2] 1 [!1&!2] 2 [1] 3 State: 3 [0&!1&2] 1 [0&!1&!2] 2 [!0 | 1] 3 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),yes.owl#s,ok,0,0.0075401,4,9,32,1,3,0,0,1,"HOA: v1 States: 4 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!1&2] 1 [!1&!2] 2 [1] 3 State: 3 [0&!1&2] 1 [0&!1&!2] 2 [!0 | 1] 3 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),no.owl#s,ok,0,0.00671605,4,9,32,1,3,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | 1] 0 [0&!1&!2] 2 [0&!1&2] 3 State: 1 [t] 1 {0} State: 2 [!1&!2] 2 [1] 0 [!1&2] 3 State: 3 [!1] 3 [1] 1 {0} --END--"
F((a) & (F(b)) & ((c) R (!(b)))),yes.owl#a,ok,0,0.0085515,4,9,32,1,3,0,0,1,"HOA: v1 States: 4 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!1&2] 1 [!1&!2] 2 [1] 3 State: 3 [0&!1&2] 1 [0&!1&!2] 2 [!0 | 1] 3 --END--"
F((a) & (F(b)) & ((c) R (!(b)))),no.owl#a,ok,0,0.00262445,4,9,32,1,3,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | 1] 0 [0&!1&!2] 3 [0&!1&2] 1 State: 1 [1] 2 {0} [!1] 1 State: 2 [t] 2 {0} State: 3 [1] 0 [!1&!2] 3 [!1&2] 1 --END--"
F((a) & ((c) U ((b) & (c)))),yes.ltl2tgba#det,ok,0,0.0136993,3,7,24,1,2,0,0,1,"HOA: v1 name: ""sDBA for F(a & (b M c))"" States: 3 Start: 1 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1&2] 0 [!1 | !2] 1 [!0&1&2] 2 State: 2 [0&1] 0 [!1] 1 [!0&1] 2 --END--"
F((a) & ((c) U ((b) & (c)))),yes.owl#s,ok,0,0.00839852,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 2 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1] 0 [!0&1] 1 [!1] 2 State: 2 [0&1&2] 0 [!0&1&2] 1 [!1 | !2] 2 --END--"
F((a) & ((c) U ((b) & (c)))),no.owl#s,ok,0,0.0025598,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1&2] 1 [0&1&2] 2 {0} [!1 | !2] 0 State: 1 [!0&1] 1 [0&1] 2 {0} [!1] 0 State: 2 [t] 2 {0} --END--"
F((a) & ((c) U ((b) & (c)))),yes.owl#a,ok,0,0.0090045,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 2 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&1] 0 [!0&1] 1 [!1] 2 State: 2 [0&1&2] 0 [!0&1&2] 1 [!1 | !2] 2 --END--"
F((a) & ((c) U ((b) & (c)))),no.owl#a,ok,0,0.00189586,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""b"" ""c"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1&2] 1 [0&1&2] 2 {0} [!1 | !2] 0 State: 1 [!0&1] 1 [0&1] 2 {0} [!1] 0 State: 2 [t] 2 {0} --END--"
G(a),yes.ltl2tgba#det,ok,0,0.0111235,1,1,1,1,1,0,0,0,"HOA: v1 name: ""sDBA for Ga"" States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [0] 0 --END--"
G(a),yes.owl#s,ok,0,0.00967295,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [0] 0 --END--"
G(a),no.owl#s,ok,0,0.00204541,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [0] 0 --END--"
G(a),yes.owl#a,ok,0,0.00583215,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [0] 0 --END--"
G(a),no.owl#a,ok,0,0.00250606,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [0] 0 --END--"
(a) U (b),yes.ltl2tgba#det,ok,0,0.00873727,2,3,7,1,2,0,0,0,"HOA: v1 name: ""sDBA for a U b"" States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [0&!1] 1 --END--"
(a) U (b),yes.owl#s,ok,0,0.00762184,2,3,7,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [0&!1] 1 --END--"
(a) U (b),no.owl#s,ok,0,0.00206553,2,3,7,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 [1] 1 {0} State: 1 [t] 1 {0} --END--"
(a) U (b),yes.owl#a,ok,0,0.00755244,2,3,7,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [0&!1] 1 --END--"
(a) U (b),no.owl#a,ok,0,0.00354852,2,3,7,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1] 0 [1] 1 {0} State: 1 [t] 1 {0} --END--"
((!(a)) | (G(b))) U ((a) & ((!(a)) | (G(b)))),yes.ltl2tgba#det,ok,0,0.00655518,2,3,5,1,2,0,0,0,"HOA: v1 name: ""sDBA for a M (!a | Gb)"" States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0] 1 --END--"
((!(a)) | (G(b))) U ((a) & ((!(a)) | (G(b)))),yes.owl#s,ok,0,0.00770558,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0] 1 --END--"
((!(a)) | (G(b))) U ((a) & ((!(a)) | (G(b)))),no.owl#s,ok,0,0.00217261,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1] 1 {0} [!0] 0 State: 1 [1] 1 {0} --END--"
((!(a)) | (G(b))) U ((a) & ((!(a)) | (G(b)))),yes.owl#a,ok,0,0.0110219,2,3,5,1,2,0,0,0,"HOA: v1 States: 2 Start: 1 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 [!0] 1 --END--"
((!(a)) | (G(b))) U ((a) & ((!(a)) | (G(b)))),no.owl#a,ok,0,0.00312378,4,7,10,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&1] 2 [0&1] 3 {0} [!0] 0 State: 1 [1] 1 {0} State: 2 [!0&1] 2 [0&1] 1 {0} State: 3 [1] 3 {0} --END--"
F((a) & (!(b)) & ((c) U (b))),yes.ltl2tgba#det,ok,0,0.0131225,3,6,24,1,2,0,0,1,"HOA: v1 name: ""sDBA for F(a & !b & (c U b))"" States: 3 Start: 1 AP: 3 ""c"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0 | 1 | !2] 1 [0&!1&2] 2 State: 2 [1] 0 [!0&!1] 1 [0&!1] 2 --END--"
F((a) & (!(b)) & ((c) U (b))),yes.owl#s,ok,0,0.00755076,3,6,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 1 AP: 3 ""c"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0 | 1 | !2] 1 [0&!1&2] 2 State: 2 [1] 0 [!0&!1] 1 [0&!1] 2 --END--"
F((a) & (!(b)) & ((c) U (b))),no.owl#s,ok,0,0.00331194,3,6,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""c"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | 1 | !2] 0 [0&!1&2] 1 State: 1 [1] 2 {0} [!0&!1] 0 [0&!1] 1 State: 2 [t] 2 {0} --END--"
F((a) & (!(b)) & ((c) U (b))),yes.owl#a,ok,0,0.00838917,3,6,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 1 AP: 3 ""c"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0 | 1 | !2] 1 [0&!1&2] 2 State: 2 [1] 0 [!0&!1] 1 [0&!1] 2 --END--"
F((a) & (!(b)) & ((c) U (b))),no.owl#a,ok,0,0.00186408,3,6,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""c"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | 1 | !2] 0 [0&!1&2] 1 State: 1 [1] 2 {0} [!0&!1] 0 [0&!1] 1 State: 2 [t] 2 {0} --END--"
F((a) & (F((!(a)) & (F((a) & (F((!(a)) & (F(a))))))))),yes.ltl2tgba#det,ok,0,0.00803613,6,11,12,1,6,0,0,1,"HOA: v1 name: ""sDBA for F(a & F(!a & F(a & F(!a & Fa))))"" States: 6 Start: 4 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0] 1 [0] 2 State: 3 [0] 2 [!0] 3 State: 4 [!0] 4 [0] 5 State: 5 [!0] 3 [0] 5 --END--"
F((a) & (F((!(a)) & (F((a) & (F((!(a)) & (F(a))))))))),yes.owl#s,ok,0,0.00777739,6,11,12,1,6,0,0,1,"HOA: v1 States: 6 Start: 4 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0] 1 [0] 2 State: 3 [0] 2 [!0] 3 State: 4 [!0] 4 [0] 5 State: 5 [!0] 3 [0] 5 --END--"
F((a) & (F((!(a)) & (F((a) & (F((!(a)) & (F(a))))))))),no.owl#s,ok,0,0.00607069,6,11,12,1,6,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 1 [!0] 0 State: 1 [0] 1 [!0] 4 State: 2 [!0] 3 [0] 2 State: 3 [!0] 3 [0] 5 {0} State: 4 [!0] 4 [0] 2 State: 5 [t] 5 {0} --END--"
F((a) & (F((!(a)) & (F((a) & (F((!(a)) & (F(a))))))))),yes.owl#a,ok,0,0.00610167,6,11,12,1,6,0,0,1,"HOA: v1 States: 6 Start: 4 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0] 1 [0] 2 State: 3 [0] 2 [!0] 3 State: 4 [!0] 4 [0] 5 State: 5 [!0] 3 [0] 5 --END--"
F((a) & (F((!(a)) & (F((a) & (F((!(a)) & (F(a))))))))),no.owl#a,ok,0,0.00368238,6,11,12,1,6,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 5 [!0] 0 State: 1 [t] 1 {0} State: 2 [!0] 2 [0] 3 State: 3 [!0] 4 [0] 3 State: 4 [!0] 4 [0] 1 {0} State: 5 [0] 5 [!0] 2 --END--"
(F(a)) & (((a) | (b)) R (((a) | (!(b))) R (((a) | (b)) R (((a) | (!(b))) R ((b) R (!(a))))))),yes.ltl2tgba#det,ok,0,0.00900564,7,13,18,1,7,0,0,0,"HOA: v1 name: ""sDBA for Fa & ((a | b) R ((a | !b) R ((a | b) R ((a | !b) R (b R !a)))))"" States: 7 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0&1] 1 [!0&!1] 2 State: 3 [!0&!1] 2 [!0&1] 3 State: 4 [!0&1] 3 [!0&!1] 4 State: 5 [!0&!1] 5 [!0&1] 6 State: 6 [!0&!1] 4 [!0&1] 6 --END--"
(F(a)) & (((a) | (b)) R (((a) | (!(b))) R (((a) | (b)) R (((a) | (!(b))) R ((b) R (!(a))))))),yes.owl#s,ok,0,0.00605285,7,13,18,1,7,0,0,0,"HOA: v1 States: 7 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0&1] 1 [!0&!1] 2 State: 3 [!0&!1] 2 [!0&1] 3 State: 4 [!0&1] 3 [!0&!1] 4 State: 5 [!0&!1] 5 [!0&1] 6 State: 6 [!0&!1] 4 [!0&1] 6 --END--"
(F(a)) & (((a) | (b)) R (((a) | (!(b))) R (((a) | (b)) R (((a) | (!(b))) R ((b) R (!(a))))))),no.owl#s,ok,0,0.00419645,7,13,18,1,7,0,0,0,"HOA: v1 States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 3 State: 1 [!0&!1] 1 [!0&1] 2 State: 2 [0] 5 {0} [!0] 2 State: 3 [!0&!1] 4 [!0&1] 3 State: 4 [!0&!1] 4 [!0&1] 6 State: 5 [t] 5 {0} State: 6 [!0&!1] 1 [!0&1] 6 --END--"
(F(a)) & (((a) | (b)) R (((a) | (!(b))) R (((a) | (b)) R (((a) | (!(b))) R ((b) R (!(a))))))),yes.owl#a,ok,0,0.0112824,7,13,18,1,7,0,0,0,"HOA: v1 States: 7 Start: 5 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [!0&1] 1 [!0&!1] 2 State: 3 [!0&!1] 2 [!0&1] 3 State: 4 [!0&1] 3 [!0&!1] 4 State: 5 [!0&!1] 5 [!0&1] 6 State: 6 [!0&!1] 4 [!0&1] 6 --END--"
(F(a)) & (((a) | (b)) R (((a) | (!(b))) R (((a) | (b)) R (((a) | (!(b))) R ((b) R (!(a))))))),no.owl#a,ok,0,0.00542411,7,13,18,2,7,0,0,0,"HOA: v1 States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1] 1 [!0&!1] 0 State: 1 [!0&1] 1 [!0&!1] 2 State: 2 [!0&1] 3 [!0&!1] 2 State: 3 [!0&!1] 4 [!0&1] 3 State: 4 [!0&!1] 4 [!0&1] 5 State: 5 [!0] 5 [0] 6 {0 1} State: 6 [t] 6 {0 1} --END--"
((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b))))))))))) U ((a) & ((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b)))))))))))),yes.ltl2tgba#det,ok,0,0.0089795,7,14,28,1,7,0,0,1,"HOA: v1 name: ""sDBA for a M (!a | F(b & F(!b & F(b & F(!b & Fb)))))"" States: 7 Start: 6 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!1] 1 [1] 2 State: 3 [1] 2 [!1] 3 State: 4 [!1] 3 [1] 4 State: 5 [1] 4 [!1] 5 State: 6 [0&1] 4 [0&!1] 5 [!0] 6 --END--"
((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b))))))))))) U ((a) & ((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b)))))))))))),yes.owl#s,ok,0,0.00833874,7,14,28,1,7,0,0,1,"HOA: v1 States: 7 Start: 6 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!1] 1 [1] 2 State: 3 [1] 2 [!1] 3 State: 4 [!1] 3 [1] 4 State: 5 [1] 4 [!1] 5 State: 6 [0&1] 4 [0&!1] 5 [!0] 6 --END--"
((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b))))))))))) U ((a) & ((!(a)) | (F((b) & (F((!(b)) & (F((b) & (F((!(b)) & (F(b)))))))))))),no.owl#s,ok,0,0.00339822,7,14,28,1,7,0,0,1,"HOA: v1 States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0&1] 5 [0&!1] 6 State: 1 [1] 2 {0} [!1] 1 State: 2 [t] 2 {0} State: 3 [1] 4 [!1] 3 State: 4 [1] 4 [!1] 1 State: 5 [1] 5 [!1] 3 State: 6 [!1] 6 [1] 5 --END--"
